cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,lj,nj,jaceps,gamma,im,imsteps,maxsv,nbch,uselie
0526,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.050,0.010,0,0.1,0.5,SS,64,-1,0,false
0527,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.050,0.050,0,0.1,0.5,SS,64,-1,0,false
0528,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.050,0.100,0,0.1,0.5,SS,64,-1,0,false
0529,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.000,0.000,0,0.1,0.5,SS,64,-1,0,false
0530,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.000,0.010,0,0.1,0.5,SS,64,-1,0,false
0531,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.000,0.050,0,0.1,0.5,SS,64,-1,0,false
0532,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.000,0.100,0,0.1,0.5,SS,64,-1,0,false
0533,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.005,0.000,0,0.1,0.5,SS,64,-1,0,false
0534,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.005,0.010,0,0.1,0.5,SS,64,-1,0,false
0535,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.005,0.050,0,0.1,0.5,SS,64,-1,0,false
0536,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.005,0.100,0,0.1,0.5,SS,64,-1,0,false
0537,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.010,0.000,0,0.1,0.5,SS,64,-1,0,false
0538,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.010,0.010,0,0.1,0.5,SS,64,-1,0,false
0539,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.010,0.050,0,0.1,0.5,SS,64,-1,0,false
0540,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.010,0.100,0,0.1,0.5,SS,64,-1,0,false
0541,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.050,0.000,0,0.1,0.5,SS,64,-1,0,false
0542,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.050,0.010,0,0.1,0.5,SS,64,-1,0,false
0543,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.050,0.050,0,0.1,0.5,SS,64,-1,0,false
0544,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.050,0.100,0,0.1,0.5,SS,64,-1,0,false
0545,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.000,0.000,0,0.1,0.5,SS,64,-1,0,false
0546,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.000,0.010,0,0.1,0.5,SS,64,-1,0,false
0547,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.000,0.050,0,0.1,0.5,SS,64,-1,0,false
0548,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.000,0.100,0,0.1,0.5,SS,64,-1,0,false
0549,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.005,0.000,0,0.1,0.5,SS,64,-1,0,false
0550,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.005,0.010,0,0.1,0.5,SS,64,-1,0,false
0551,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.005,0.050,0,0.1,0.5,SS,64,-1,0,false
0552,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.005,0.100,0,0.1,0.5,SS,64,-1,0,false
0553,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.010,0.000,0,0.1,0.5,SS,64,-1,0,false
0554,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.010,0.010,0,0.1,0.5,SS,64,-1,0,false
0555,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.010,0.050,0,0.1,0.5,SS,64,-1,0,false
0556,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.010,0.100,0,0.1,0.5,SS,64,-1,0,false
0557,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.050,0.000,0,0.1,0.5,SS,64,-1,0,false
0558,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.050,0.010,0,0.1,0.5,SS,64,-1,0,false
0559,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.050,0.050,0,0.1,0.5,SS,64,-1,0,false
0560,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.500,0.050,0.100,0,0.1,0.5,SS,64,-1,0,false
0561,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.000,0.000,0,0.1,0.5,SS,64,-1,2,false
0562,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.000,0.010,0,0.1,0.5,SS,64,-1,2,false
0563,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.000,0.050,0,0.1,0.5,SS,64,-1,2,false
0564,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.000,0.100,0,0.1,0.5,SS,64,-1,2,false
0565,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.005,0.000,0,0.1,0.5,SS,64,-1,2,false
0566,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.005,0.010,0,0.1,0.5,SS,64,-1,2,false
0567,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.005,0.050,0,0.1,0.5,SS,64,-1,2,false
0568,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.005,0.100,0,0.1,0.5,SS,64,-1,2,false
0569,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.010,0.000,0,0.1,0.5,SS,64,-1,2,false
0570,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.010,0.010,0,0.1,0.5,SS,64,-1,2,false
0571,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.010,0.050,0,0.1,0.5,SS,64,-1,2,false
0572,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.010,0.100,0,0.1,0.5,SS,64,-1,2,false
0573,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.050,0.000,0,0.1,0.5,SS,64,-1,2,false
0574,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.050,0.010,0,0.1,0.5,SS,64,-1,2,false
0575,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.050,0.050,0,0.1,0.5,SS,64,-1,2,false
0576,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.000,0.050,0.100,0,0.1,0.5,SS,64,-1,2,false
0577,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.000,0.000,0,0.1,0.5,SS,64,-1,2,false
0578,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.000,0.010,0,0.1,0.5,SS,64,-1,2,false
0579,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.000,0.050,0,0.1,0.5,SS,64,-1,2,false
0580,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.000,0.100,0,0.1,0.5,SS,64,-1,2,false
0581,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.005,0.000,0,0.1,0.5,SS,64,-1,2,false
0582,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.005,0.010,0,0.1,0.5,SS,64,-1,2,false
0583,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.005,0.050,0,0.1,0.5,SS,64,-1,2,false
0584,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.005,0.100,0,0.1,0.5,SS,64,-1,2,false
0585,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.010,0.000,0,0.1,0.5,SS,64,-1,2,false
0586,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.010,0.010,0,0.1,0.5,SS,64,-1,2,false
0587,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.010,0.050,0,0.1,0.5,SS,64,-1,2,false
0588,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.010,0.100,0,0.1,0.5,SS,64,-1,2,false
0589,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.050,0.000,0,0.1,0.5,SS,64,-1,2,false
0590,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.050,0.010,0,0.1,0.5,SS,64,-1,2,false
0591,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.050,0.050,0,0.1,0.5,SS,64,-1,2,false
0592,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.001,0.050,0.100,0,0.1,0.5,SS,64,-1,2,false
0593,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.000,0.000,0,0.1,0.5,SS,64,-1,2,false
0594,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.000,0.010,0,0.1,0.5,SS,64,-1,2,false
0595,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.000,0.050,0,0.1,0.5,SS,64,-1,2,false
0596,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.000,0.100,0,0.1,0.5,SS,64,-1,2,false
0597,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.005,0.000,0,0.1,0.5,SS,64,-1,2,false
0598,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.005,0.010,0,0.1,0.5,SS,64,-1,2,false
0599,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.005,0.050,0,0.1,0.5,SS,64,-1,2,false
0600,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.005,0.100,0,0.1,0.5,SS,64,-1,2,false
0601,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.010,0.000,0,0.1,0.5,SS,64,-1,2,false
0602,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.010,0.010,0,0.1,0.5,SS,64,-1,2,false
0603,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.010,0.050,0,0.1,0.5,SS,64,-1,2,false
0604,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.010,0.100,0,0.1,0.5,SS,64,-1,2,false
0605,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.050,0.000,0,0.1,0.5,SS,64,-1,2,false
0606,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.050,0.010,0,0.1,0.5,SS,64,-1,2,false
0607,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.050,0.050,0,0.1,0.5,SS,64,-1,2,false
0608,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.005,0.050,0.100,0,0.1,0.5,SS,64,-1,2,false
0609,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.000,0.000,0,0.1,0.5,SS,64,-1,2,false
0610,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.000,0.010,0,0.1,0.5,SS,64,-1,2,false
0611,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.000,0.050,0,0.1,0.5,SS,64,-1,2,false
0612,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.000,0.100,0,0.1,0.5,SS,64,-1,2,false
0613,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.005,0.000,0,0.1,0.5,SS,64,-1,2,false
0614,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.005,0.010,0,0.1,0.5,SS,64,-1,2,false
0615,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.005,0.050,0,0.1,0.5,SS,64,-1,2,false
0616,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.005,0.100,0,0.1,0.5,SS,64,-1,2,false
0617,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.010,0.000,0,0.1,0.5,SS,64,-1,2,false
0618,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.010,0.010,0,0.1,0.5,SS,64,-1,2,false
0619,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.010,0.050,0,0.1,0.5,SS,64,-1,2,false
0620,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.010,0.100,0,0.1,0.5,SS,64,-1,2,false
0621,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.050,0.000,0,0.1,0.5,SS,64,-1,2,false
0622,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.050,0.010,0,0.1,0.5,SS,64,-1,2,false
0623,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.050,0.050,0,0.1,0.5,SS,64,-1,2,false
0624,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.010,0.050,0.100,0,0.1,0.5,SS,64,-1,2,false
0625,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.000,0.000,0,0.1,0.5,SS,64,-1,2,false
0626,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.000,0.010,0,0.1,0.5,SS,64,-1,2,false
0627,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.000,0.050,0,0.1,0.5,SS,64,-1,2,false
0628,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.000,0.100,0,0.1,0.5,SS,64,-1,2,false
0629,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.005,0.000,0,0.1,0.5,SS,64,-1,2,false
0630,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.005,0.010,0,0.1,0.5,SS,64,-1,2,false
0631,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.005,0.050,0,0.1,0.5,SS,64,-1,2,false
0632,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.005,0.100,0,0.1,0.5,SS,64,-1,2,false
0633,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.010,0.000,0,0.1,0.5,SS,64,-1,2,false
0634,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.010,0.010,0,0.1,0.5,SS,64,-1,2,false
0635,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.010,0.050,0,0.1,0.5,SS,64,-1,2,false
0636,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.010,0.100,0,0.1,0.5,SS,64,-1,2,false
0637,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.050,0.000,0,0.1,0.5,SS,64,-1,2,false
0638,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.050,0.010,0,0.1,0.5,SS,64,-1,2,false
0639,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.050,0.050,0,0.1,0.5,SS,64,-1,2,false
0640,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.050,0.050,0.100,0,0.1,0.5,SS,64,-1,2,false
0641,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.000,0.000,0,0.1,0.5,SS,64,-1,2,false
0642,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.000,0.010,0,0.1,0.5,SS,64,-1,2,false
0643,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.000,0.050,0,0.1,0.5,SS,64,-1,2,false
0644,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.000,0.100,0,0.1,0.5,SS,64,-1,2,false
0645,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.005,0.000,0,0.1,0.5,SS,64,-1,2,false
0646,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.005,0.010,0,0.1,0.5,SS,64,-1,2,false
0647,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.005,0.050,0,0.1,0.5,SS,64,-1,2,false
0648,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.005,0.100,0,0.1,0.5,SS,64,-1,2,false
0649,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.010,0.000,0,0.1,0.5,SS,64,-1,2,false
0650,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.010,0.010,0,0.1,0.5,SS,64,-1,2,false
0651,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.010,0.050,0,0.1,0.5,SS,64,-1,2,false
0652,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.010,0.100,0,0.1,0.5,SS,64,-1,2,false
0653,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.050,0.000,0,0.1,0.5,SS,64,-1,2,false
0654,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.050,0.010,0,0.1,0.5,SS,64,-1,2,false
0655,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,DMFFD,false,true,4,200,12,12,0,0,NMI,64,false,5,2.5,0.100,0.050,0.050,0,0.1,0.5,SS,64,-1,2,false
